growth_stage,temperature,humidity,rainfall,forecast_rainfall,wind_speed,solar_radiation,pressure,cloud_cover,dew_point,soil_moisture,soil_temperature,soil_ph,nitrogen,phosphorus,potassium,organic_matter,ec,leaf_wetness,evapotranspiration,ndvi,crop_age_days,water_usage,pest_risk,disease_risk,crop_health_index,previous_yield,groundwater_level,reservoir_level,fertilizer_usage,labor_hours,water_quantity_required_liters,future_soil_moisture_3day,crop_water_stress_level,irrigation_required,yield_prediction,crop_type_Maize,crop_type_Rice,crop_type_Sugarcane,crop_type_Wheat,region_North,region_South,region_West,soil_type_Loamy,soil_type_Sandy,soil_type_Silty,irrigation_type_Flood,irrigation_type_Sprinkler
0,16.91,76.01,238.05,64.35,10.02,275.09,964.4,98.24,5.85,5.53,34.62,7.96,97,66,67,5.3,2.09,89.81,8.94,0.429,81,61.46,49,92,72.56,5.1,5.8,19.49,298.62,12.61,81.55,8.14,0,0,4.28,0,0,0,0,0,1,0,0,0,0,0,0
2,21.88,30.78,60.88,18.99,19.21,571.7,980.38,87.29,10.71,69.22,33.3,8.02,63,66,95,7.2,2.28,73.72,7.1,0.222,131,77.92,18,34,66.24,8.88,26.36,95.36,19.92,12.83,28.66,67.46,1,0,4.21,1,0,0,0,1,0,0,0,0,0,1,0
3,32.36,21.97,148.08,43.75,6.76,818.36,994.12,84.43,5.57,79.38,16.47,6.33,128,48,68,4.72,1.77,75.29,0.85,0.273,45,407.1,94,22,54.85,4.06,49.57,14.54,106.05,16.32,20.18,78.03,1,0,4.09,0,1,0,0,0,1,0,0,0,0,1,0
2,17.64,58.92,38.24,68.56,4.11,263.61,1009.33,74.99,7.84,33.34,37.97,7.12,89,23,56,7.73,2.52,84.22,1.46,0.639,5,419.41,79,96,60.62,9.22,24.23,34.0,122.88,16.82,27.11,36.18,2,0,5.78,0,0,1,0,0,1,0,0,0,1,1,0
3,27.71,63.61,123.87,44.89,16.15,247.85,976.53,92.88,11.78,20.95,12.42,5.02,84,48,13,7.75,2.53,97.73,1.97,0.92,139,240.44,63,83,91.11,9.24,8.9,32.41,297.74,3.4,54.2,20.38,2,0,7.32,0,0,0,0,0,0,1,0,0,0,0,1
3,24.87,22.61,78.68,90.6,14.36,783.87,990.52,92.99,20.9,17.24,26.52,8.31,61,27,57,4.39,2.07,49.32,11.85,0.84,80,880.99,20,14,45.75,9.36,48.87,62.42,38.22,4.31,80.63,20.76,2,0,6.94,0,0,0,0,0,1,0,0,1,0,0,1
0,39.46,58.65,164.83,76.92,4.51,721.5,986.78,16.22,24.33,24.58,16.68,5.85,63,81,134,5.0,1.14,27.32,5.96,0.351,57,686.45,22,55,74.19,5.13,11.5,46.03,225.02,3.27,63.0,24.81,2,0,4.2,0,0,0,0,0,0,1,0,0,0,1,0
2,18.3,60.09,234.12,27.3,15.91,536.6,959.71,22.85,1.75,33.74,30.46,7.09,10,45,52,2.95,2.9,60.53,5.1,0.791,59,805.11,48,21,72.0,9.29,37.67,88.65,146.1,10.84,24.4,33.18,2,0,6.34,0,1,0,0,1,0,0,0,0,1,0,0
0,35.48,23.94,281.51,13.04,16.39,145.33,1030.38,92.43,24.46,59.18,34.4,6.71,93,78,42,2.42,1.23,23.74,10.19,0.466,22,536.61,6,15,72.96,9.95,34.24,72.37,267.61,9.0,34.69,54.9,1,0,4.66,0,1,0,0,0,0,1,1,0,0,1,0
0,27.2,73.37,85.15,89.44,26.15,525.41,1024.24,27.47,23.79,58.25,34.41,7.57,48,74,66,2.83,0.43,98.42,2.45,0.813,123,334.61,39,77,54.61,3.21,49.79,38.5,153.13,6.19,22.4,61.33,1,0,5.86,0,1,0,0,0,0,1,0,1,0,0,0
0,32.63,35.77,222.94,39.69,22.78,851.37,1028.41,37.97,4.05,43.54,18.01,8.47,71,101,125,7.7,2.02,53.28,4.79,0.765,20,86.36,82,36,55.36,9.11,31.87,58.89,164.9,13.37,24.54,41.82,1,0,7.0,0,1,0,0,0,0,0,0,1,0,0,0
0,21.17,79.58,265.68,38.25,6.53,109.56,964.73,4.16,8.23,34.66,22.26,6.24,79,76,24,6.14,2.32,72.25,4.79,0.942,17,153.54,14,91,72.23,6.18,36.48,74.93,240.98,13.45,22.84,34.54,1,0,7.03,1,0,0,0,0,1,0,0,0,1,0,1
0,33.29,43.31,37.46,81.0,24.54,192.35,1001.75,89.93,2.52,43.29,20.85,5.69,84,79,81,7.99,2.81,85.74,4.33,0.41,130,768.69,41,53,97.06,7.96,7.07,44.97,109.19,3.17,33.42,44.78,1,0,5.12,0,0,0,1,1,0,0,1,0,0,0,1
3,35.22,55.84,175.78,0.94,29.07,828.4,983.03,7.22,14.53,47.24,12.73,4.9,100,49,113,2.69,0.5,78.01,8.48,0.516,99,169.45,90,66,83.18,7.69,49.81,20.63,107.7,5.52,36.35,42.03,1,0,4.46,1,0,0,0,0,0,1,0,0,0,0,1
2,17.11,86.89,183.55,45.11,21.5,572.64,984.85,52.97,29.06,51.11,33.98,7.67,58,61,42,5.02,0.46,60.65,8.09,0.904,136,902.04,57,90,44.25,6.86,23.31,96.14,37.22,14.98,20.69,52.15,1,0,6.62,0,0,0,0,1,0,0,1,0,0,0,0
2,39.73,80.46,81.72,71.43,23.61,696.04,956.58,21.96,26.3,53.88,20.4,5.75,116,70,23,2.24,2.16,95.35,4.68,0.78,177,481.47,61,88,98.41,1.4,32.22,18.18,194.12,4.7,37.06,53.63,1,0,5.47,1,0,0,0,0,0,0,0,1,0,0,0
0,40.84,78.64,6.75,84.87,7.99,770.55,1044.58,2.75,26.22,53.4,22.59,6.28,65,95,54,7.55,2.01,41.33,2.64,0.866,140,172.08,90,83,50.47,3.75,25.88,33.86,152.13,11.52,37.61,54.06,2,0,7.01,0,0,1,0,0,1,0,0,1,0,0,0
2,16.91,32.03,77.01,88.52,29.76,370.19,1043.97,28.99,3.82,20.77,30.39,8.33,123,27,100,4.2,1.27,40.24,9.87,0.629,59,70.13,65,37,49.66,9.71,11.37,10.65,248.61,9.51,64.03,25.32,2,0,5.61,0,1,0,0,0,0,1,0,1,0,0,1
3,33.1,23.61,175.42,46.57,5.29,368.09,990.83,66.4,27.04,41.1,28.81,8.29,35,42,121,1.44,1.74,16.42,9.98,0.246,14,822.1,84,17,43.07,6.26,23.05,84.75,116.72,5.58,37.67,39.86,2,0,3.35,0,0,1,0,0,1,0,1,0,0,0,1
0,32.82,65.43,58.93,84.77,22.53,337.56,1035.44,8.92,0.6,30.18,35.1,7.28,97,22,57,1.55,0.37,40.35,8.55,0.451,157,658.2,12,5,82.99,9.18,47.91,30.29,120.24,3.05,58.09,32.04,2,0,4.51,0,0,1,0,0,0,0,0,0,0,0,1
1,15.37,50.8,86.2,3.58,11.86,250.53,983.01,85.13,22.87,49.63,23.21,4.91,76,7,107,4.1,1.4,66.35,9.1,0.139,56,359.79,54,54,80.52,6.98,33.62,16.94,232.66,8.97,26.19,47.61,1,0,2.98,0,0,0,0,0,0,0,0,1,0,1,0
1,25.27,88.18,212.38,30.54,10.71,374.27,1005.94,69.18,8.99,42.38,36.67,6.29,101,48,59,4.61,2.12,76.47,2.35,0.47,46,728.43,63,35,61.41,3.47,5.15,25.36,280.07,7.77,14.3,41.03,1,0,4.92,0,1,0,0,1,0,0,0,0,1,0,0
3,44.07,46.22,119.49,1.05,8.55,957.55,1024.46,5.84,15.05,20.01,39.65,8.13,30,107,84,5.66,2.09,5.74,4.99,0.135,5,532.66,6,49,99.13,2.49,47.57,70.98,165.51,4.85,75.24,13.48,0,1,3.32,0,0,1,0,0,0,1,0,0,0,0,0
3,31.66,50.79,19.63,16.55,13.23,177.38,1002.31,40.38,22.01,56.0,20.58,6.52,105,9,139,7.15,1.24,74.73,7.94,0.907,98,737.23,34,85,89.99,7.6,8.46,88.18,32.98,9.7,40.23,52.58,1,0,7.12,0,0,0,0,1,0,0,0,1,0,1,0
1,43.0,59.45,119.75,72.47,23.73,316.57,966.38,80.87,19.42,6.46,14.91,8.44,136,32,17,3.29,2.45,65.65,7.38,0.309,136,242.25,7,77,63.13,5.94,29.87,15.96,103.73,18.98,103.54,5.81,0,0,3.43,0,1,0,0,0,0,0,0,0,0,0,0
0,35.27,79.73,299.93,0.44,28.23,386.22,987.9,93.2,10.05,28.51,15.03,5.26,103,108,133,5.19,1.9,91.45,10.18,0.576,54,671.14,4,20,76.07,8.26,38.94,44.66,105.82,19.29,54.26,23.25,2,1,5.72,0,0,0,1,0,1,0,0,0,1,0,0
3,15.85,40.12,78.32,52.31,12.49,238.43,1025.95,62.89,24.53,63.85,21.61,6.89,123,47,91,3.97,2.36,74.31,9.94,0.105,21,515.77,47,100,73.31,3.87,15.1,60.37,259.04,15.11,28.64,65.66,1,0,2.32,0,0,0,0,1,0,0,1,0,0,1,0
1,17.33,90.64,79.58,41.4,19.55,169.66,1028.09,68.11,19.56,62.51,22.4,5.26,51,61,130,2.88,2.44,97.39,7.23,0.428,149,845.58,29,72,59.2,7.69,48.78,60.28,133.03,10.53,24.34,63.22,1,0,4.0,1,0,0,0,1,0,0,0,1,0,0,0
0,36.67,60.49,50.97,12.29,23.65,245.67,983.79,87.67,25.31,76.22,38.87,7.68,101,109,128,1.31,1.47,96.38,3.57,0.916,13,728.07,79,67,96.6,5.96,26.84,82.15,193.46,7.32,33.93,71.7,1,0,6.17,0,1,0,0,0,1,0,0,0,1,0,1
3,31.64,83.07,81.49,68.56,2.99,575.02,1004.05,45.45,10.99,49.02,35.69,8.17,114,97,111,3.73,1.15,65.91,6.7,0.833,131,630.04,10,83,84.24,8.6,46.39,40.03,200.84,1.93,34.64,49.76,1,0,6.08,0,0,1,0,1,0,0,0,1,0,1,0
2,18.81,59.42,172.43,69.31,28.82,637.08,970.71,70.73,3.52,40.95,39.24,4.75,80,70,36,5.64,1.7,29.84,6.24,0.665,37,54.87,100,46,85.24,9.68,28.39,11.1,63.8,16.76,18.91,43.67,1,0,5.99,0,0,1,0,0,1,0,0,1,0,0,0
2,33.42,77.9,289.38,72.63,6.35,293.73,975.11,57.77,11.16,55.01,27.29,6.21,137,74,67,1.16,1.25,78.06,1.64,0.773,23,650.22,21,58,95.94,3.83,47.35,93.25,121.29,3.2,15.55,55.81,1,0,5.52,1,0,0,0,0,0,1,1,0,0,0,1
2,39.31,23.86,182.31,76.53,27.45,553.42,964.48,69.5,14.84,68.37,11.1,4.65,126,116,81,2.22,0.86,17.5,7.16,0.592,39,619.14,48,51,55.39,6.53,14.75,16.88,149.96,16.87,36.65,68.6,1,0,4.89,1,0,0,0,0,1,0,1,0,0,0,0
0,37.59,79.94,122.95,31.5,29.6,105.61,993.79,88.24,4.32,49.97,20.11,4.78,137,69,59,6.99,2.3,25.43,5.46,0.143,109,995.14,13,22,62.12,4.65,12.71,56.16,239.2,10.92,34.84,46.85,1,0,3.89,0,0,1,0,0,0,1,0,0,0,1,0
3,22.38,59.3,116.89,99.41,3.01,641.82,1021.99,78.99,16.85,60.81,35.81,5.97,76,17,136,0.75,1.66,57.11,2.66,0.632,37,422.05,97,39,76.3,2.02,22.81,89.89,266.14,16.19,17.38,65.41,1,0,4.92,0,1,0,0,0,1,0,0,0,1,0,1
1,22.75,53.71,7.27,7.3,26.78,101.17,1037.92,12.74,19.84,28.52,26.12,6.83,36,83,51,4.83,0.64,6.7,3.82,0.456,40,684.02,58,85,58.13,8.72,17.45,17.94,108.75,10.57,46.14,25.69,2,1,4.4,0,0,0,0,0,0,0,0,0,1,0,0
3,44.04,28.37,0.76,64.77,19.23,678.5,1004.47,93.2,0.08,29.52,28.61,7.91,75,103,93,2.19,0.31,47.48,3.27,0.738,151,241.43,36,43,83.82,2.56,29.77,41.03,67.9,4.24,60.6,28.1,0,0,5.7,1,0,0,0,0,0,0,1,0,0,1,0
2,41.62,75.62,239.16,97.08,24.54,534.99,1015.2,5.0,16.65,10.29,28.51,8.29,132,58,95,5.93,1.42,84.77,2.11,0.315,100,904.7,15,35,62.95,1.32,23.28,18.3,74.14,16.21,79.04,11.81,0,0,4.41,1,0,0,0,0,0,1,0,1,0,0,0
2,24.55,29.84,147.05,22.43,3.27,198.35,976.68,75.67,3.84,25.2,39.21,5.57,113,6,136,6.51,2.41,52.53,0.34,0.423,168,621.82,30,83,41.66,9.72,27.29,22.27,72.44,15.46,39.61,23.31,2,1,4.59,1,0,0,0,0,0,1,0,0,0,0,0
0,39.72,34.42,9.96,27.81,25.03,179.56,970.21,28.54,4.28,41.83,26.03,5.4,89,111,68,3.13,0.61,65.53,5.16,0.118,124,390.85,41,76,92.25,7.48,41.84,34.73,220.31,14.97,41.6,38.1,2,0,2.46,0,0,0,1,0,0,0,1,0,0,0,1
1,19.85,29.48,85.81,57.6,18.78,106.2,989.57,77.99,11.31,54.81,31.0,5.13,80,116,110,4.27,1.56,93.47,2.26,0.84,145,123.42,98,21,73.84,6.47,46.8,17.46,190.7,15.06,16.11,56.44,1,0,6.84,0,1,0,0,0,0,1,0,0,0,0,0
0,20.91,20.49,107.0,78.13,15.32,596.48,1005.89,1.47,2.79,46.07,12.92,4.58,59,26,13,1.69,1.92,19.68,7.11,0.496,60,592.51,31,78,78.35,9.35,29.79,96.91,250.2,16.66,25.6,49.18,1,0,4.04,0,1,0,0,0,1,0,0,0,0,1,0
1,20.44,69.64,234.99,32.89,16.8,825.89,953.36,22.06,17.16,58.97,23.39,6.64,63,36,108,6.04,2.56,72.31,5.93,0.529,48,195.72,51,93,88.09,4.37,12.24,69.04,67.3,9.33,16.46,58.54,1,0,4.92,0,1,0,0,0,1,0,0,0,1,1,0
3,17.63,40.31,130.32,83.68,22.33,870.89,959.21,7.99,22.11,39.03,36.73,6.63,101,82,61,4.81,0.26,44.83,9.89,0.709,169,433.36,60,10,76.74,4.56,34.72,68.8,73.5,17.13,29.11,43.08,1,0,6.41,0,1,0,0,0,0,0,0,0,0,0,1
0,40.64,31.21,236.79,24.1,8.93,612.31,1013.08,75.25,9.79,43.48,31.61,4.84,52,15,23,1.46,1.13,92.5,7.0,0.437,141,193.98,86,49,52.4,3.65,47.94,41.29,66.24,5.19,34.67,39.31,2,0,3.99,0,1,0,0,1,0,0,0,0,1,0,1
0,32.36,44.0,190.12,87.44,28.3,898.45,969.93,19.4,28.05,40.07,24.16,4.57,118,118,12,1.65,2.34,53.8,0.41,0.505,168,767.55,9,87,41.67,8.35,49.07,68.43,238.6,6.37,17.2,42.21,1,0,3.99,0,0,1,0,0,1,0,0,1,0,0,0
0,22.77,57.43,9.94,25.3,9.23,875.78,995.34,92.76,21.32,50.12,32.05,6.03,95,86,63,2.58,2.48,43.91,5.58,0.11,84,134.67,60,88,61.21,2.31,20.89,78.35,59.78,3.97,28.88,48.73,1,0,2.19,1,0,0,0,0,0,1,0,1,0,1,0
2,40.46,57.76,290.61,61.74,26.31,728.4,1043.65,41.1,29.67,30.43,13.75,4.82,35,53,127,3.89,1.9,14.09,0.42,0.583,106,286.32,33,75,71.8,6.05,31.81,37.52,199.74,18.58,35.9,29.3,2,0,4.94,0,0,1,0,1,0,0,1,0,0,0,1
2,39.08,47.54,54.43,35.78,0.36,426.77,1036.26,71.93,18.2,51.0,34.14,4.73,126,93,104,6.73,1.61,10.83,4.19,0.941,164,949.97,50,12,48.45,9.34,35.59,28.6,281.1,7.42,36.92,48.0,1,0,7.93,0,0,0,1,1,0,0,0,1,0,0,0
1,18.03,57.12,82.69,32.18,27.49,844.47,956.37,82.49,13.82,35.5,34.16,6.48,71,17,21,1.47,1.55,67.44,7.0,0.104,86,852.55,22,21,65.89,9.12,45.92,38.82,143.92,11.8,32.39,35.37,1,0,2.6,0,0,0,0,0,1,0,0,0,1,0,0
3,34.32,52.05,242.79,35.4,25.55,452.51,955.87,95.31,22.92,49.94,33.41,7.75,16,44,15,7.22,2.81,99.2,9.23,0.501,88,415.23,7,51,64.45,3.75,36.84,90.85,42.77,7.16,33.78,47.62,1,0,5.44,1,0,0,0,0,1,0,0,0,0,1,0
0,36.66,81.7,56.95,49.92,3.73,462.94,964.52,46.17,11.84,30.7,26.44,7.18,119,40,134,6.98,2.78,99.99,7.82,0.936,137,722.33,35,52,86.54,1.83,30.56,77.79,83.23,11.34,58.86,29.19,2,0,7.56,0,0,0,1,1,0,0,0,0,0,1,0
2,36.47,22.22,120.33,84.5,22.11,710.27,961.64,67.11,0.02,17.21,11.1,5.11,11,114,134,2.76,2.73,31.24,7.59,0.52,85,176.73,33,80,58.69,3.47,4.53,30.17,185.91,17.59,79.36,18.5,0,0,4.35,0,0,1,0,1,0,0,0,1,0,0,0
0,36.69,85.1,259.5,75.93,11.22,935.13,975.38,36.43,6.39,19.62,34.31,7.14,64,44,108,7.63,2.7,6.38,11.52,0.603,7,286.12,24,39,85.9,7.77,26.06,27.56,12.9,19.49,76.1,20.19,0,0,6.15,0,0,0,0,0,0,0,0,0,1,1,0
1,20.08,38.29,191.18,44.93,14.39,550.02,987.21,28.35,6.17,15.86,11.53,5.9,15,105,108,3.53,2.5,40.3,3.32,0.41,75,111.1,49,95,40.71,3.51,30.39,76.13,23.84,2.15,56.6,16.44,2,0,3.81,0,0,0,1,0,0,1,0,0,0,0,0
1,24.45,74.13,90.62,28.22,2.06,259.49,958.29,68.68,14.67,16.91,38.93,4.84,126,75,29,3.91,1.23,52.49,9.1,0.684,46,824.06,36,25,55.1,7.34,12.71,90.95,96.7,4.83,74.79,15.5,2,0,5.95,0,0,0,0,0,0,0,0,1,0,0,0
3,40.33,50.38,193.21,85.43,6.38,228.21,996.05,40.42,21.35,51.47,29.29,5.98,72,20,143,3.92,1.82,65.13,4.88,0.638,157,978.56,29,97,94.34,5.18,25.63,30.57,45.22,12.92,32.36,52.25,1,0,5.0,0,0,0,1,0,1,0,0,0,1,1,0
1,41.95,42.07,243.79,87.02,28.61,372.01,1002.98,57.24,16.71,70.89,10.48,7.96,67,105,146,3.67,1.86,34.39,5.85,0.266,135,627.2,73,1,63.93,1.47,37.14,69.01,152.84,6.86,33.07,71.56,2,0,4.05,0,0,1,0,0,0,0,0,0,1,0,1
0,23.38,66.15,121.17,45.37,12.54,511.89,1016.16,19.86,3.1,71.13,13.19,5.32,122,101,25,1.37,2.51,24.69,5.85,0.709,26,468.33,29,5,98.64,3.76,13.66,31.42,12.2,1.35,24.35,71.25,1,0,5.77,0,0,0,0,0,0,0,0,0,0,0,0
3,15.69,77.67,171.5,69.58,0.78,367.9,990.63,71.47,7.82,59.66,28.96,6.47,102,82,22,3.04,1.34,80.39,9.24,0.808,52,77.06,26,18,48.67,3.87,3.98,20.44,31.43,2.31,22.46,62.87,1,0,6.47,0,0,0,1,0,0,0,1,0,0,1,0
3,40.79,53.75,296.38,36.93,15.45,740.73,979.59,96.94,4.1,45.77,39.93,5.9,104,101,117,5.17,2.97,52.52,0.42,0.85,117,260.38,63,68,83.0,1.23,45.66,58.62,192.32,14.29,18.65,42.61,2,0,6.6,0,0,1,0,0,0,0,1,0,0,0,0
2,26.31,54.99,289.37,14.91,29.84,588.39,1014.32,53.78,2.39,39.71,12.69,7.7,25,101,47,5.36,0.29,93.81,2.64,0.181,178,463.95,55,72,56.41,6.41,18.45,52.73,183.73,17.1,12.38,36.96,1,0,3.26,1,0,0,0,0,0,1,0,0,1,0,0
0,24.88,24.41,152.71,32.15,9.98,466.06,1041.12,52.0,4.7,14.53,12.03,6.9,123,94,111,2.82,0.3,31.59,5.26,0.799,46,837.44,85,65,84.24,7.95,22.07,41.5,121.56,18.01,68.63,13.37,0,0,5.91,0,0,1,0,0,0,1,0,0,1,0,0
1,25.41,89.3,28.84,68.21,4.24,292.06,989.65,85.43,15.59,19.91,30.3,6.14,91,64,19,2.58,0.22,33.45,11.77,0.855,23,625.97,76,8,58.08,8.42,47.67,68.05,228.74,7.17,78.59,21.56,2,0,6.71,0,0,1,0,1,0,0,0,1,0,1,0
2,27.47,83.52,210.2,76.94,19.31,644.87,979.34,15.16,22.67,75.57,28.63,6.24,58,16,59,2.77,1.96,82.76,0.19,0.766,24,243.4,58,80,95.65,4.59,13.05,58.75,93.88,17.48,11.85,77.6,1,0,5.58,1,0,0,0,0,1,0,0,0,1,1,0
0,26.35,49.85,80.59,85.17,27.59,706.69,1021.77,39.35,11.91,29.04,36.06,8.11,134,21,7,3.9,0.72,97.6,3.43,0.601,129,618.28,79,87,55.06,8.59,32.35,23.92,112.0,1.33,43.64,31.9,2,0,4.92,0,0,1,0,0,0,0,0,1,0,1,0
0,31.99,77.37,200.84,1.77,25.77,805.75,1037.73,17.37,6.02,49.16,35.87,5.51,17,80,70,4.37,1.49,38.66,6.01,0.24,102,338.85,65,39,58.09,7.72,41.41,85.94,292.45,13.91,27.57,44.5,1,0,3.68,1,0,0,0,1,0,0,0,1,0,0,1
3,17.37,43.5,105.53,48.64,19.71,991.76,1045.98,54.64,12.91,51.27,28.95,4.83,109,53,39,6.75,0.82,21.33,4.99,0.866,31,641.58,59,26,52.73,7.19,12.84,40.8,251.04,7.65,18.6,52.56,1,0,7.42,1,0,0,0,1,0,0,0,1,0,0,0
3,44.15,74.78,215.63,27.39,5.52,308.2,972.01,61.64,9.9,21.3,19.0,7.91,104,64,146,5.15,0.32,22.72,1.37,0.456,22,92.33,35,82,92.45,6.92,26.17,94.32,192.06,12.47,60.94,16.87,0,0,4.49,1,0,0,0,1,0,0,0,0,1,0,1
0,43.09,58.75,110.2,68.4,23.53,113.6,980.28,91.39,1.34,61.94,30.73,6.41,93,41,45,0.73,0.26,74.22,9.71,0.201,39,854.07,22,97,51.86,7.84,20.05,44.2,173.11,16.02,48.38,60.95,1,0,2.18,0,0,0,1,0,0,1,0,0,1,0,0
2,43.03,54.56,282.36,24.53,24.7,550.4,1040.59,83.09,27.68,12.22,15.53,4.69,62,59,62,3.14,2.01,67.61,6.79,0.918,124,211.66,67,44,88.92,4.28,8.26,49.94,49.17,7.53,83.89,7.73,0,1,6.78,0,0,0,0,0,0,0,0,1,0,1,0
3,41.38,24.24,41.0,56.63,25.49,931.6,977.0,64.65,0.32,25.17,13.07,8.12,77,42,22,5.31,1.59,9.34,9.47,0.803,43,943.25,87,44,93.45,5.35,25.47,20.55,104.36,15.63,76.69,23.49,0,0,6.64,0,0,0,1,0,0,0,0,0,0,0,0
3,34.81,92.41,20.52,71.2,12.12,323.89,984.56,77.47,1.24,46.79,30.83,7.01,32,32,129,7.2,2.55,21.29,2.55,0.948,171,642.41,17,50,43.88,8.66,45.6,21.82,282.1,11.45,31.92,47.26,1,0,7.68,1,0,0,0,0,1,0,0,0,1,0,0
0,21.63,82.81,234.36,77.01,12.27,780.29,1013.95,62.87,9.01,41.44,22.73,5.51,112,35,135,2.76,0.55,83.81,2.32,0.193,88,312.6,56,10,95.61,4.21,4.47,17.41,87.06,19.46,10.23,44.36,1,0,3.42,0,0,0,0,0,0,0,1,0,0,0,0
0,16.48,79.5,120.4,26.95,4.65,387.56,1006.81,57.09,23.3,59.98,32.58,7.29,99,32,56,7.86,2.37,4.52,11.27,0.695,91,591.97,69,63,85.16,7.68,23.12,98.29,145.85,8.09,29.7,59.66,1,0,6.42,0,0,0,0,0,0,0,0,0,0,0,1
3,17.98,42.87,139.67,8.78,23.18,452.08,1037.79,4.77,14.67,76.9,12.35,5.57,68,12,106,0.67,2.32,8.47,2.86,0.947,175,165.79,58,11,50.57,4.68,26.49,91.81,30.23,16.2,13.12,74.91,1,0,6.76,1,0,0,0,1,0,0,1,0,0,1,0
2,24.72,41.72,280.15,21.87,22.12,952.95,1011.18,2.44,15.34,23.52,39.75,6.06,52,103,20,1.11,0.11,24.92,11.3,0.553,152,813.98,88,51,83.65,6.13,19.83,15.66,68.28,2.94,58.03,21.56,2,1,4.48,0,0,0,0,0,1,0,0,0,1,1,0
3,30.12,62.99,176.98,59.91,2.99,514.92,998.89,85.22,18.51,7.64,25.43,5.91,18,23,35,3.98,2.91,35.37,10.47,0.748,94,56.69,87,61,97.59,5.96,8.24,40.09,268.32,4.04,94.43,7.91,0,0,5.93,0,0,0,0,0,0,0,0,0,0,0,0
0,44.8,83.47,198.05,4.04,0.6,752.79,957.39,28.19,1.2,29.75,36.77,7.48,121,34,104,3.95,1.43,45.06,11.48,0.737,145,534.26,25,7,92.4,4.42,34.12,100.0,115.54,13.71,67.35,23.35,2,1,6.4,0,0,0,1,0,0,1,0,0,1,1,0
3,28.06,90.1,5.84,15.89,28.55,594.87,1047.5,35.09,28.76,66.78,24.43,4.93,51,99,104,1.87,2.06,59.17,10.76,0.131,90,337.93,69,84,72.48,7.99,30.86,14.85,246.03,5.51,43.68,63.84,1,0,2.19,0,0,0,0,0,0,0,0,0,1,0,1
0,30.74,40.17,201.15,99.55,0.52,787.51,992.23,44.94,16.49,60.32,17.37,5.63,135,75,48,5.31,2.21,33.62,11.18,0.851,86,426.01,51,53,67.47,4.35,15.07,78.43,289.5,8.96,36.89,63.67,1,0,6.79,1,0,0,0,1,0,0,0,0,0,0,1
3,35.85,65.56,116.51,38.23,18.86,385.63,1007.26,4.24,24.71,43.5,19.65,8.1,96,31,144,6.91,1.56,38.99,10.67,0.765,121,329.74,35,65,55.17,2.66,4.96,74.67,10.26,8.29,44.19,41.18,1,0,6.56,0,1,0,0,0,0,1,0,0,1,1,0
0,20.42,74.29,138.06,49.65,13.61,889.21,1000.2,96.16,12.87,38.86,36.94,8.04,19,20,141,7.14,0.31,68.21,4.57,0.345,110,754.12,87,87,94.12,1.36,22.48,22.94,138.72,6.49,20.62,39.77,1,0,4.28,0,1,0,0,1,0,0,0,0,0,0,1
0,42.98,36.98,242.42,1.1,23.32,594.03,1023.8,10.3,13.07,33.5,31.02,8.38,73,58,111,7.38,0.65,69.66,8.24,0.526,35,875.28,1,7,84.35,2.95,25.79,47.5,118.38,4.26,50.44,27.14,2,1,6.04,0,1,0,0,0,0,0,0,0,1,0,1
2,30.87,50.56,157.14,59.19,2.63,378.24,1014.65,96.82,5.05,20.97,15.74,4.61,138,19,112,5.78,1.94,95.97,1.78,0.685,92,271.92,14,34,52.58,4.72,1.52,44.8,142.79,6.55,54.65,21.07,2,0,6.24,1,0,0,0,0,0,1,0,1,0,1,0
0,23.29,34.06,296.06,32.53,20.47,134.38,984.27,70.79,10.8,30.58,20.53,4.96,52,89,113,5.09,1.44,97.6,6.17,0.464,65,962.18,85,96,69.82,7.96,7.77,37.58,197.32,1.79,33.13,29.69,2,0,4.38,0,1,0,0,0,1,0,1,0,0,1,0
3,43.05,72.42,239.04,53.02,18.45,111.89,1002.0,94.31,5.55,19.47,10.99,8.37,59,20,111,0.59,0.39,14.34,1.43,0.41,144,313.75,1,45,64.01,7.5,10.88,66.42,18.18,17.3,62.3,17.25,0,0,3.72,0,0,0,1,0,1,0,0,1,0,0,0
0,33.76,84.78,218.58,52.61,25.61,418.03,1032.6,5.23,27.38,9.9,29.25,5.66,54,50,92,1.48,1.83,94.4,8.27,0.243,173,358.87,89,15,72.39,5.55,26.52,65.4,69.84,17.27,86.8,9.04,0,0,3.36,1,0,0,0,0,0,1,0,0,1,0,0
1,29.51,85.82,176.61,96.75,15.56,294.13,1013.35,44.74,9.85,71.6,21.18,7.41,60,6,134,4.77,1.46,91.8,1.62,0.896,48,184.25,56,93,50.09,4.85,26.2,67.71,227.58,1.04,18.02,74.91,1,0,6.5,1,0,0,0,0,0,1,0,0,1,0,1
3,32.4,70.26,123.72,26.83,21.85,147.41,1045.46,95.27,11.99,23.27,11.64,8.29,20,92,22,1.34,2.44,17.98,10.52,0.827,25,372.36,99,85,63.56,9.08,17.92,74.32,178.78,11.32,70.89,20.56,0,0,5.55,1,0,0,0,1,0,0,0,0,1,1,0
